rownumber,자치단체코드(신고지역),인허가번호,서비스id,데이터갱신구분,데이터갱신일자,서비스id명,사업장명,지번우편번호,지번주소,도로명우편번호,도로명주소,인허가일자,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업상태,상세영업상태,좌표정보(x),좌표정보(y),최종수정일자,업태구분명,전화번호,개관일자,객실수,건물용도명,건축연면적,기념품종류,기획여행보험시작일자,기획여행보험종료일자,놀이기구수내역,놀이시설수,무대면적,문화사업자구분명,문화체육업종명,박물관미술관유형명,박물관미술관종류명,발전시설유무,방송시설유무,법인명,법인설립목적,법인해산일자,보험기관명,보험시작일자,보험종료일자,부대시설내역,선박제원,선박척수,선박총톤수,설립_운영주체구분명,소요자금,승려수,시설규모,시설면적,신도수,안내소유무,영문상호명,영문상호주소,유래연혁,의무실유무,자본금,전통사찰명,제작취급품목내용,좌석수,주변환경명,준공일자,지상층수,지역구분명,지정취소,지정취소사유,지정취소일자,지하층수,창립연대,총층수,폐관사유,폐관일자,허가조건,회의실별동시수용인원
11,6260000,B04012012000002,03_07_05_P,U,2024-10-11 02:40:00,"박물관, 미술관",임시수도기념관,,부산광역시 서구 부민동3가 22번지,,부산광역시 서구 임시수도기념로 45 (부민동3가),2012-10-17,,,,,영업/정상,영업,383865.708987701,180113.424849571,2012-10-17 13:29:39,,,19840625,,,,,,,,,,,박물관,전문박물관,1종,,,,,,,,,,,,,공립,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3360000,CDFI5272002017000002,03_07_08_P,U,2025-04-16 02:40:00,유원시설업(기타),노리파크 지사,,부산광역시 강서구 지사동 1215-2,46742,"부산광역시 강서구 과학산단로 349, 3층 302호 (지사동, 지사복합상가)",2017-02-23,,2025-04-01,2025-04-30,,취소/말소/만료/정지/중지,영업정지,366799.216536422,184790.245500088,2025-04-14 11:27:42,,051-900-2497,,0,근린생활시설,0,,,,붕붕뜀틀2,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,255,255,,,,,,,0,,,0,,,3,일반상업지역,,,,0,,3,,,,0
12,6260000,B04012012000003,03_07_05_P,U,2024-10-11 02:40:00,"박물관, 미술관",부산해양자연사박물관,,부산광역시 동래구 온천동 산 13번지 1호,,부산광역시 동래구 우장춘로 175 (온천동),2012-11-26,,,,,영업/정상,영업,388927.034660002,193377.976082591,2019-04-17 10:02:38,,,19971202,,,,,,,,,,,박물관,전문박물관,1종,,,,,,,,,,,,,공립,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6260000,B04012014000001,03_07_05_P,U,2024-10-11 02:40:00,"박물관, 미술관",한국기독교선교박물관,,부산광역시 동래구 복천동 500번지 1호  7동 705호,,"부산광역시 동래구 복천로5번길 34, 7동 705호 (복천동,우성베스토피아)",2014-09-29,,,,,영업/정상,영업,390073.926684635,191730.637114011,2019-04-17 09:52:18,,,20141006,,,,,,,,,,,박물관,전문박물관,1종,,,,,,,,,,,,,사립,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6260000,B04022018000001,03_07_05_P,U,2024-10-11 02:40:00,"박물관, 미술관",DOT미술관,,부산광역시 금정구 장전동 503번지 44호,,부산광역시 금정구 금샘로 35 (장전동),2018-05-30,,,,,영업/정상,영업,388996.399614683,194155.289694453,2018-07-03 17:58:20,,,20180610,,,,,,,,,,,미술관,미술관,1종,,,,,,,,,,,,,사립,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,6260000,B04022018000002,03_07_05_P,U,2024-10-11 02:40:00,"박물관, 미술관",부산현대미술관,,부산광역시 사하구 하단동 1149번지 37호,,"부산광역시 사하구 낙동남로 1191-0, 1동 (하단동,부산현대미술관)",2018-05-30,,,,,영업/정상,영업,377084.559256488,180662.690659762,2018-05-31 10:13:21,,,20180615,,,,,,,,,,,미술관,미술관,1종,,,,,,,,,,,,,공립,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,6260000,B04022018000003,03_07_05_P,U,2024-10-11 02:40:00,"박물관, 미술관",한광미술관,,부산광역시 중구 중앙동4가 82번지 1호,,부산광역시 중구 중앙대로 130-0 (중앙동4가),1996-11-02,,,,,영업/정상,영업,385686.625993097,180773.326305808,2018-07-03 18:16:32,,,19760901,,,,,,,,,,,미술관,미술관,1종,,,,,,,,,,,,,사립,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,6260000,B04022018000004,03_07_05_P,U,2024-10-11 02:40:00,"박물관, 미술관",경성대학교미술관,,부산광역시 남구 대연동 37번지 1호,,"부산광역시 남구 수영로 309-0, 1동 1층 1호 (대연동,경성대학교)",2000-08-12,,,,,영업/정상,영업,391889.405806368,184230.318087483,2020-02-07 14:52:50,,,19970901,,,,,,,,,,,미술관,미술관,1종,,,,,,,,,,,,,대학,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3260000,CDFI5272002016000001,03_07_08_P,U,2018-11-28 02:40:00,유원시설업(기타),뽑기대장,,부산광역시 서구 부민동1가 6-1번지,49223,"부산광역시 서구 구덕로 224 (부민동1가, 스카이파크 빌딩)",2016-10-25,2018-11-26,,,,폐업,폐업,384133.953438454,180257.72271502,2018-11-26 18:01:50,,,,,근린생활시설,,,,,인형뽑기 6대 → 인형뽑기 14대 변경,1,,,신고유원시설업,,,,,,,,,,,,,,,,,,46,46.04,,,,,,,,,,,,,,,,,,,,,,,,
32,3260000,CDFI5272002016000002,03_07_08_P,U,2022-06-11 02:40:00,유원시설업(기타),아이점프 토성점,,부산광역시 서구 토성동3가 13-7,49246,"부산광역시 서구 구덕로 164, 3층 (토성동3가)",2016-12-15,2022-06-09,,,,폐업,폐업,384118.358527897,179676.215493701,2022-06-09 14:52:02,,,,,근린생활시설,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,148,148,,,,,,,,,,,,,,,,,,,,,,,,
33,3260000,CDFI5272002017000001,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),꼬마대통령,,부산광역시 서구 동대신동3가 510번지,49211,"부산광역시 서구 구덕로322번길 7, 6층 (동대신동3가)",2017-04-11,2017-11-10,,,,폐업,폐업,383796.607451333,181146.262325243,2018-01-16 16:15:07,,051-256-0112,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3260000,CDFI5272002017000002,03_07_08_P,U,2023-03-04 02:40:00,유원시설업(기타),아이조아,,부산광역시 서구 서대신동3가 276,49226,"부산광역시 서구 구덕로345번길 19, 1층 (서대신동3가, 대신센츄럴타운)",2017-04-21,2023-02-27,,,,폐업,폐업,383590.471789932,181283.692369915,2023-02-28 09:17:51,,051-246-9798,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,3260000,CDFI5272002018000001,03_07_08_P,U,2020-11-22 02:40:00,유원시설업(기타),꼬마대통령(대신점),,부산광역시 서구 동대신동3가 510,49211,"부산광역시 서구 구덕로322번길 7, 6층 (동대신동3가)",2018-01-23,2020-10-30,,,,폐업,폐업,383796.607451333,181146.262325243,2020-11-20 09:16:12,,051-256-0112,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,3260000,CDFI5272002018000002,03_07_08_P,U,2023-05-18 02:40:00,유원시설업(기타),(주)송도해상케이블카,,부산광역시 서구 암남동 124-1 송도케이블카,49269,"부산광역시 서구 송도해변로 171, 송도케이블카 3층 (암남동)",2018-04-12,2023-05-16,,,,폐업,폐업,384432.299294057,177183.018551186,2023-05-16 09:16:17,,051-247-9900,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,3260000,CDFI5272002019000001,03_07_08_P,U,2020-09-13 02:40:00,유원시설업(기타),우리집,,부산광역시 서구 충무동1가 26-4 충무 에코펠리스2차 B103호,49253,"부산광역시 서구 충무대로 277, B103호 (충무동1가, 충무 에코펠리스2차)",2019-12-06,2020-09-10,,,,폐업,폐업,384488.44878999,179237.116666445,2020-09-11 10:10:44,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,3260000,CDFI5272002024000001,03_07_08_P,I,2024-10-19 00:12:30,유원시설업(기타),프라이빗 맘앤키즈,,부산광역시 서구 토성동5가 23-9,49246,"부산광역시 서구 구덕로148번길 2, 2층 (토성동5가)",2024-10-16,,,,,영업/정상,영업중,384203.357232357,179536.094187143,2024-10-16 11:31:30,,,,0,,0,,,,,1,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,0,,,0,,,2,일반상업지역,,,,0,,0,,,,0
39,3270000,CDFI5272002023000001,03_07_08_P,U,2023-08-10 02:40:00,유원시설업(기타),아이스온아트,,부산광역시 동구 수정동 806-74 동구청 광장 앞,48781,"부산광역시 동구 구청로 1, 동구청 광장 앞 (수정동)",2023-07-21,2023-08-06,,,,폐업,폐업,386369.60725519,183039.186654372,2023-08-08 09:32:24,,,,0,,0,,,,,1,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,0,,,0,,,0,준주거지역,,,,0,,0,,,,0
40,3270000,CDFI5272002024000001,03_07_08_P,U,2024-09-14 02:40:00,유원시설업(기타),아이스온아트,,부산광역시 동구 수정동 806-74 동구청 광장,48781,"부산광역시 동구 구청로 1, 동구청 광장 (수정동)",2024-07-26,2024-08-11,,,,폐업,폐업,386369.60725519,183039.186654372,2024-09-12 15:47:47,,,,0,,0,,,,,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
41,3270000,CDFI5272002011000001,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),포토파크,601-808,부산광역시 동구 범일동 830-267번지 1층,,"부산광역시 동구 범일로102번길 16-5  (범일동,1층)",2011-09-29,2012-02-01,,,,폐업,폐업,387803.243608473,184118.775773778,2012-04-15 16:12:27,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,3270000,CDFI5272002016000001,03_07_08_P,U,2019-11-06 02:40:00,유원시설업(기타),뽑기오빠뽑기언니,,부산광역시 동구 수정동 1-131번지,48788,"부산광역시 동구 중앙대로371번길 12, 1층 (수정동)",2016-12-07,2019-08-01,,,,폐업,폐업,386598.946673645,183022.827997141,2019-11-04 14:48:18,,,,,,,,,,,18,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,3280000,CDFI5272002023000001,03_07_08_P,U,2023-08-04 02:40:00,유원시설업(기타),2023년 여름철 어린이 물놀이장,,부산광역시 영도구 동삼동 1165,49111,부산광역시 영도구 해양로301번길 55 (동삼동),2023-07-17,2023-08-02,,,,폐업,폐업,389556.277732752,177276.048809311,2023-08-02 15:50:21,,0514194041,,0,,0,,,,,4,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
44,3280000,CDFI5272002019000001,03_07_08_P,U,2019-08-09 02:40:00,유원시설업(기타),"더위야, 물로가라",,부산광역시 영도구 동삼동 1157번지 영도마린축구장 내,49111,"부산광역시 영도구 해양로 307, 영도마린축구장 (동삼동)",2019-08-01,2019-08-07,,,,폐업,폐업,389279.042577566,177731.162206468,2019-08-07 14:45:30,,051-419-4044,,,,,,,,,1,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,3280000,CDFI5272002024000002,03_07_08_P,U,2024-08-23 02:40:00,유원시설업(기타),2024년 여름철 어린이 물놀이장,,부산광역시 영도구 동삼동 1165,49111,부산광역시 영도구 해양로301번길 55 (동삼동),2024-07-29,2024-08-19,,,,폐업,폐업,389556.277732752,177276.048809311,2024-08-21 15:31:52,,,,0,,0,,,,,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
47,3280000,CDFI5272002024000003,03_07_08_P,U,2025-01-24 02:40:00,유원시설업(기타),드림캐쳐 파티룸,,부산광역시 영도구 대교동2가 121-2,49052,"부산광역시 영도구 남항로31번길 52, 2층 (대교동2가)",2024-08-07,,,,,영업/정상,영업중,386068.945203158,178807.677264036,2025-01-22 11:51:29,,,,0,,0,,,,2종 2대,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
48,3290000,CDFI5272002015000005,03_07_08_P,U,2022-02-25 02:40:00,유원시설업(기타),서면베이스볼파크,,부산광역시 부산진구 부전동 233-11,47289,"부산광역시 부산진구 서면로 24, 6층 (부전동, 부산프라자)",2015-09-04,,2022-02-01,2023-01-31,,휴업,휴업,387470.858138831,185689.777636154,2022-02-23 14:20:35,,,,0,,0,,,,,4,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,300,300,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
49,3290000,CDFI5272002019000001,03_07_08_P,U,2021-05-09 02:40:00,유원시설업(기타),챔피언,,부산광역시 부산진구 부암동 257 롯데키즈마트,47187,"부산광역시 부산진구 신천대로 241, 롯데키즈마트 4층 (부암동)",2019-03-20,2021-05-07,,,,폐업,폐업,386646.262710145,186822.941472238,2021-05-07 16:43:43,,051-808-2355,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,74,74.3,,,,,,,,,,,,,,,,,,,,,,,,
50,3290000,CDFI5272002019000004,03_07_08_P,U,2022-06-11 02:40:00,유원시설업(기타),타요키즈카페 홈플러스 가야점,,부산광역시 부산진구 가야동 624-7 가야홈플러스 4층,47324,"부산광역시 부산진구 가야대로 506, 가야홈플러스 4층 (가야동)",2019-07-09,2022-06-09,,,,폐업,폐업,384668.520460332,185579.964272171,2022-06-09 14:17:48,,051-896-1666,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,327,327.42,,,,,,,,,,,,,,,,,,,,,,,,
51,3290000,CDFI5272002019000005,03_07_08_P,U,2019-08-23 02:40:00,유원시설업(기타),아이스 온 아트,,부산광역시 부산진구 범전동 200번지 부산시민공원,47197,"부산광역시 부산진구 시민공원로 73, 부산시민공원 (범전동)",2019-07-25,2019-08-19,,,,폐업,폐업,387181.584156685,187207.197595378,2019-08-21 13:19:49,,,,,,,,,,미니워터에어바운스 1종 1대,1,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,3290000,CDFI5272002019000002,03_07_08_P,U,2021-12-02 02:40:00,유원시설업(기타),KONG VR 서면 피에스타점,,부산광역시 부산진구 부전동 227-2 서면피에스타 1105호,47296,"부산광역시 부산진구 중앙대로 672, 서면피에스타 1105호 (부전동)",2019-07-05,2021-11-22,,,,폐업,폐업,387608.014165034,185703.079007724,2021-11-30 10:24:58,,07040251516,,0,,0,,,,,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,288,288.2,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
53,3290000,CDFI5272002019000003,03_07_08_P,U,2022-01-01 02:40:00,유원시설업(기타),KONG오락실,,부산광역시 부산진구 부전동 227-2 서면피에스타 1101호,47296,"부산광역시 부산진구 중앙대로 672, 서면피에스타 1101호 (부전동)",2019-07-05,2021-12-27,,,,폐업,폐업,387608.014165034,185703.079007724,2021-12-30 14:55:03,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,76,76,,,,,,,,,,,,,,,,,,,,,,,,
54,3290000,CDFI5272002015000006,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),리틀몽키즈팡팡,,부산광역시 부산진구 연지동 403번지,47110,"부산광역시 부산진구 동평로183번길 67, B101호 (연지동, 연지자이1차아파트)",2015-11-04,2018-03-02,,,,폐업,폐업,386547.546568731,187526.778204311,2018-03-02 10:33:54,,805-8879,,,,,,,,,2,,,신고유원시설업,,,,,,,,,,,,,,,,,,99,99,,,,,,,,,,,,,,,,,,,,,,,,
55,3290000,CDFI5272002015000007,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),서면야사노,,부산광역시 부산진구 부전동 240-12번지,47289,"부산광역시 부산진구 신천대로62번길 61, 2층 (부전동)",2015-11-12,2018-07-04,,,,폐업,폐업,387485.193082533,185761.086399974,2018-07-04 14:55:26,,,,,,,,,,,8,,,신고유원시설업,,,,,,,,,,,,,,,,,,297,297,,,,,,,,,,,,,,,,,,,,,,,,
56,3290000,CDFI5272002015000008,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),디비젼9,,부산광역시 부산진구 부전동 172-6번지,47295,부산광역시 부산진구 중앙대로692번길 33 (부전동),2015-12-04,2016-12-03,,,,폐업,폐업,387738.117686491,185888.730908556,2017-01-02 13:17:32,,051-611-2051,,,,,,,,,2,,,신고유원시설업,,,,,,,,,,,,,,,,,,50,50,,,,,,,,,,,,,,,,,,,,,,,,
57,3290000,CDFI5272002016000007,03_07_08_P,U,2019-03-10 02:40:00,유원시설업(기타),팡팡인형뽑기,,부산광역시 부산진구 부전동 517-33번지,47287,부산광역시 부산진구 가야대로784번길 51 (부전동),2016-10-27,2019-03-07,,,,폐업,폐업,387396.997892035,185932.359044491,2019-03-08 13:02:06,,,,,,,,,,,3,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,3290000,CDFI5272002016000008,03_07_08_P,U,2019-03-13 02:40:00,유원시설업(기타),더뽑기방,,부산광역시 부산진구 부전동 168-141번지,47292,부산광역시 부산진구 서전로10번길 33 (부전동),2016-10-28,2019-03-11,,,,폐업,폐업,387633.150788369,186079.082044604,2019-03-11 15:03:01,,,,,,,,,,,3,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,3290000,CDFI5272002016000009,03_07_08_P,U,2019-03-06 02:40:00,유원시설업(기타),조아조아뽑기샵,,부산광역시 부산진구 부암동 430-3번지,47143,부산광역시 부산진구 당감로64번길 21 (부암동),2016-11-09,2018-03-04,,,,폐업,폐업,385762.55930888,187320.168547295,2019-03-04 14:29:32,,,,,,,,,,,5,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,3290000,CDFI5272002016000010,03_07_08_P,U,2018-11-03 02:36:16,유원시설업(기타),미스터고뽑기샵,,부산광역시 부산진구 부전동 220-10번지,47296,부산광역시 부산진구 중앙대로680번가길 12 (부전동),2016-11-09,2018-11-01,,,,폐업,폐업,387725.773836445,185798.219965012,2018-11-01 15:52:07,,,,,,,,,,,4,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3290000,CDFI5272002016000016,03_07_08_P,U,2019-06-05 02:40:00,유원시설업(기타),픽미픽미뽑기방,,부산광역시 부산진구 양정동 362-4번지,47229,부산광역시 부산진구 양지로5번길 8 (양정동),2016-12-02,2019-06-03,,,,폐업,폐업,388510.559098729,187607.47569151,2019-06-03 17:50:59,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3290000,CDFI5272002011000004,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),시원놀이랜드,614-847,부산광역시 부산진구 부전동 260-12번지 지하1층,,"부산광역시 부산진구 새싹로8번길 20  (부전동,지하1층)",2011-10-04,2012-05-16,,,,폐업,폐업,387583.104713046,186383.355921238,2012-05-16 20:20:10,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3290000,CDFI5272002012000001,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),강남놀이랜드,614-847,부산광역시 부산진구 부전동 520-3번지,,부산광역시 부산진구 중앙대로691번길 46  (부전동),2012-01-19,2012-04-10,,,,폐업,폐업,387314.66361266,185900.079101326,2012-04-10 18:26:25,,,,,,,,,,,1,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3290000,CDFI5272002016000011,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),픽미픽미,,부산광역시 부산진구 부전동 198-13번지,47296,부산광역시 부산진구 신천대로50번길 62 (부전동),2016-11-10,2017-12-28,,,,폐업,폐업,387647.557360385,185762.912128415,2017-12-28 14:41:32,,,,,,,,,,,2,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3290000,CDFI5272002016000012,03_07_08_P,U,2018-11-10 02:36:25,유원시설업(기타),픽미업,,부산광역시 부산진구 가야동 24-16번지,47276,부산광역시 부산진구 가야대로 657-1 (가야동),2016-11-14,2018-11-08,,,,폐업,폐업,386149.971294446,186037.11932001,2018-11-08 15:41:00,,,,,,,,,,,7,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,3290000,CDFI5272002016000013,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),짱구인형뽑기,,부산광역시 부산진구 부전동 215-1번지,47296,부산광역시 부산진구 중앙대로692번길 26 (부전동),2016-11-15,2017-12-01,,,,폐업,폐업,387699.505795178,185852.133404393,2017-12-19 17:50:20,,,,,,,,,,,1,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,3290000,CDFI5272002016000014,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),인형뽑기사격,,부산광역시 부산진구 부전동 168-447번지,47292,부산광역시 부산진구 중앙대로680번가길 52 (부전동),2016-11-23,2017-10-31,,,,폐업,폐업,387734.463269618,186010.342718874,2017-11-01 11:07:57,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,3290000,CDFI5272002016000015,03_07_08_P,U,2019-05-23 02:40:00,유원시설업(기타),푸쉬푸쉬,,부산광역시 부산진구 부전동 520-23번지,47287,부산광역시 부산진구 중앙대로691번길 42 (부전동),2016-11-25,2019-05-21,,,,폐업,폐업,387349.894110581,185872.536138586,2019-05-21 14:52:27,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,3290000,CDFI5272002015000003,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),(주)엠커뮤니케이션즈,614-872,부산광역시 부산진구 초읍동 43-13번지,47100,부산광역시 부산진구 새싹로 295-1 (초읍동),2015-05-26,2016-04-18,,,,폐업,폐업,385866.294509187,189075.051491051,2016-04-20 13:31:57,,051-784-1500,,,,,,,,,2,,,신고유원시설업,,,,,,,,,,,,,,,,,,350,350,,,,,,,,,,,,,,,,,,,,,,,,
85,3290000,CDFI5272002015000004,03_07_08_P,U,2019-11-21 02:40:00,유원시설업(기타),홈런짱 야구연습장 서면2호점,,부산광역시 부산진구 부전동 168-448번지,47292,"부산광역시 부산진구 중앙대로702번길 33, 301호 (부전동)",2015-08-12,2019-11-18,,,,폐업,폐업,387735.745972761,185988.250744692,2019-11-19 16:36:47,,,,,,,,,,,12,,,신고유원시설업,,,,,,,,,,,,,,,,,,447,447.17,,,,,,,,,,,,,,,,,,,,,,,,
86,3290000,CDFI5272002016000001,03_07_08_P,U,2021-01-31 02:40:00,유원시설업(기타),(주)무빙스토리,,부산광역시 부산진구 초읍동 43-13,47100,부산광역시 부산진구 새싹로 295-1 (초읍동),2016-04-22,2021-01-29,,,,폐업,폐업,385866.294509187,189075.051491051,2021-01-29 13:45:56,,,,,,,,,,"미니기차 1, 배터리카 6",,,,신고유원시설업,,,,,,,,,,,,,,,,,,1150,1150,,,,,,,,,,,,,,자연녹지지역,,,,,,,,,,
